rule_id,signal,rule_type,pattern,universe,status,role_seed,side_seed,quality_seed,score_base,action,n,avg10d_pct,med10d_pct,fail10d_pct,source_file,notes
Z2_SP500_REJECT_SEQ4_006,Z2,REJECT_SEQ4,T2|Z3|Z2|Z2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,25,-0.514,-1.263,16.0,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|Z3|Z2; final = Z2.
Z2_SP500_REJECT_SEQ4_007,Z2,REJECT_SEQ4,T2G|Z5|Z2G|Z2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,30,-0.818,-1.25,20.0,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z5|Z2G; final = Z2.
Z2_SP500_REJECT_SEQ4_008,Z2,REJECT_SEQ4,Z9|Z2|Z2G|Z2,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,21,-2.061,-1.239,38.095,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z9|Z2|Z2G; final = Z2.
Z2_NASDAQ_GT5_SEQ4_001,Z2,SEQ4,Z1|Z10|Z2G|Z2,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,41,4.035,3.953,14.634,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z1|Z10|Z2G; final = Z2.
Z2_NASDAQ_GT5_SEQ4_002,Z2,SEQ4,Z2G|Z2|Z6|Z2,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,58,4.566,3.795,15.517,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2|Z6; final = Z2.
Z2_NASDAQ_GT5_SEQ4_003,Z2,SEQ4,Z5|Z2G|Z2G|Z2,NASDAQ_GT5,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,124,3.399,3.564,20.161,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z5|Z2G|Z2G; final = Z2.
Z2_NASDAQ_GT5_SEQ4_004,Z2,SEQ4,Z2G|Z10|Z2G|Z2,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,59,2.234,3.233,18.644,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z10|Z2G; final = Z2.
Z2_NASDAQ_GT5_SEQ4_005,Z2,SEQ4,T1|Z4|Z2G|Z2,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,50,7.659,2.996,22.0,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|Z4|Z2G; final = Z2.
Z2_NASDAQ_GT5_SEQ4_006,Z2,SEQ4,Z3|T4|Z9|Z2,NASDAQ_GT5,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,65,3.499,2.835,20.0,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z3|T4|Z9; final = Z2.
Z2_NASDAQ_GT5_SEQ4_007,Z2,SEQ4,Z9|Z6|Z2G|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,49,0.955,2.748,26.531,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z9|Z6|Z2G; final = Z2.
Z2_NASDAQ_GT5_SEQ4_008,Z2,SEQ4,T1|T2G|Z9|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,76,2.789,2.738,25.0,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|T2G|Z9; final = Z2.
Z2_NASDAQ_GT5_SEQ4_009,Z2,SEQ4,Z2|Z2|Z6|Z2,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,66,4.752,2.717,16.667,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2|Z6; final = Z2.
Z2_NASDAQ_GT5_SEQ4_010,Z2,SEQ4,Z3|Z2G|Z2G|Z2,NASDAQ_GT5,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,159,4.232,2.484,20.755,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z3|Z2G|Z2G; final = Z2.
Z2_NASDAQ_GT5_SEQ4_011,Z2,SEQ4,Z1|Z2G|Z2G|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,120,1.401,2.479,29.167,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z1|Z2G|Z2G; final = Z2.
Z2_NASDAQ_GT5_SEQ4_012,Z2,SEQ4,T3|Z9|Z2G|Z2,NASDAQ_GT5,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,43,4.369,2.449,16.279,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T3|Z9|Z2G; final = Z2.
Z2_NASDAQ_GT5_REJECT_SEQ4_001,Z2,REJECT_SEQ4,T9|Z3|Z2|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,50,-3.358,-2.85,38.0,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T9|Z3|Z2; final = Z2.
Z2_NASDAQ_GT5_REJECT_SEQ4_002,Z2,REJECT_SEQ4,Z2|T9|Z3|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,55,-0.67,-2.748,34.545,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|T9|Z3; final = Z2.
Z2_NASDAQ_GT5_REJECT_SEQ4_003,Z2,REJECT_SEQ4,Z10|Z2|Z2|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,44,-5.399,-2.734,43.182,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z10|Z2|Z2; final = Z2.
Z2_NASDAQ_GT5_REJECT_SEQ4_004,Z2,REJECT_SEQ4,T3|T2G|Z1|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,72,-2.239,-2.517,33.333,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T3|T2G|Z1; final = Z2.
Z2_NASDAQ_GT5_REJECT_SEQ4_005,Z2,REJECT_SEQ4,T9|T2|Z4|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,82,-1.509,-2.362,35.366,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T9|T2|Z4; final = Z2.
Z2_NASDAQ_GT5_REJECT_SEQ4_006,Z2,REJECT_SEQ4,Z2G|T9|Z5|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,40,-5.069,-2.34,42.5,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|T9|Z5; final = Z2.
Z2_NASDAQ_GT5_REJECT_SEQ4_007,Z2,REJECT_SEQ4,T1G|T2G|Z4|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,76,0.534,-2.3,27.632,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1G|T2G|Z4; final = Z2.
Z2_NASDAQ_GT5_REJECT_SEQ4_008,Z2,REJECT_SEQ4,T5|T2G|Z1|Z2,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,60,-0.733,-2.282,33.333,Z2_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T5|T2G|Z1; final = Z2.
Z2G_BASELINE_SP500,Z2G,BASELINE,Z2G,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,,,0.877,14.622,Z2G_analytics.docx,"n=15,791 | rr=1.288"
Z2G_BASELINE_NASDAQ_GT5,Z2G,BASELINE,Z2G,NASDAQ >$5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,,,0.246,25.983,Z2G_analytics.docx,"n=50,707 | rr=1.332"
Z2G_SP500_COMPOSITE_001,Z2G,COMPOSITE,Z2GL5EB,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,83,1.973,1.312,10.843,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_002,Z2G,COMPOSITE,Z2GL5EDP,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,493,1.318,1.156,12.576,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_003,Z2G,COMPOSITE,Z2GL5ED,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,4347,1.307,1.063,13.941,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_004,Z2G,COMPOSITE,Z2GL46EDP,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,698,1.215,1.022,13.754,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_005,Z2G,COMPOSITE,Z2GL46ED,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,7256,1.267,0.986,15.394,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_006,Z2G,COMPOSITE,Z2GL25NDP,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,199,1.39,0.867,9.045,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_007,Z2G,COMPOSITE,Z2GL46NDP,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,158,0.521,0.639,12.658,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_008,Z2G,COMPOSITE,Z2GL25NH,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,133,0.424,0.63,9.774,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_009,Z2G,COMPOSITE,Z2GL25ND,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,795,1.082,0.512,14.214,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_010,Z2G,COMPOSITE,Z2GL46EB,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,198,0.725,0.356,14.141,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_011,Z2G,COMPOSITE,Z2GL46NUR,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,86,0.974,0.326,9.302,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_COMPOSITE_012,Z2G,COMPOSITE,Z2GL25NR,SP500,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,453,0.447,0.303,15.673,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_REJECT_COMPOSITE_001,Z2G,REJECT_COMPOSITE,Z2GL46ND,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,487,0.118,-0.171,16.427,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_REJECT_COMPOSITE_002,Z2G,REJECT_COMPOSITE,Z2GL46NR,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,100,-0.58,-0.234,17.0,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_REJECT_COMPOSITE_003,Z2G,REJECT_COMPOSITE,Z2GL46NB,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,89,1.733,-0.332,15.73,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_REJECT_COMPOSITE_004,Z2G,REJECT_COMPOSITE,Z2GL25NUR,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,117,0.567,-0.351,12.821,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_REJECT_COMPOSITE_005,Z2G,REJECT_COMPOSITE,Z2GL25NB,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,48,-0.671,-0.548,27.083,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_001,Z2G,COMPOSITE,Z2GL5EB,NASDAQ_GT5,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,417,1.854,1.115,20.384,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_002,Z2G,COMPOSITE,Z2GL5EDP,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,1913,1.116,0.636,22.844,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_003,Z2G,COMPOSITE,Z2GL25NH,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,608,0.437,0.431,25.987,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_004,Z2G,COMPOSITE,Z2GL46EB,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,1184,0.549,0.428,22.889,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_005,Z2G,COMPOSITE,Z2GL46EDP,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,2586,1.013,0.421,22.699,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_006,Z2G,COMPOSITE,Z2GL46ED,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,19574,0.405,0.359,25.401,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_007,Z2G,COMPOSITE,Z2GL25NDP,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,724,0.084,0.243,25.138,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_008,Z2G,COMPOSITE,Z2GL46NH,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,239,1.821,0.226,22.176,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_009,Z2G,COMPOSITE,Z2GL46NR,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,458,-0.075,0.191,24.236,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_010,Z2G,COMPOSITE,Z2GL5ED,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,14646,-0.184,0.157,27.325,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_011,Z2G,COMPOSITE,Z2GL46NUR,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,312,1.337,0.076,23.718,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_COMPOSITE_012,Z2G,COMPOSITE,Z2GL46NDP,NASDAQ_GT5,AVERAGE,PULLBACK_WATCH,PULLBACK_CONTEXT,AVERAGE,25,Context-only Z setup; do not trade without T confirmation.,576,0.215,0.042,23.264,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_REJECT_COMPOSITE_001,Z2G,REJECT_COMPOSITE,Z2GL46ND,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,1618,0.034,-0.047,25.896,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_REJECT_COMPOSITE_002,Z2G,REJECT_COMPOSITE,Z2GL25NR,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,1917,0.065,-0.119,30.151,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_REJECT_COMPOSITE_003,Z2G,REJECT_COMPOSITE,Z2GL25ND,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,2938,-0.098,-0.155,29.033,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_REJECT_COMPOSITE_004,Z2G,REJECT_COMPOSITE,Z2GL25NB,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,241,1.2,-0.181,25.311,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_REJECT_COMPOSITE_005,Z2G,REJECT_COMPOSITE,Z2GL25NUR,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,412,0.108,-0.53,25.485,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_NASDAQ_GT5_REJECT_COMPOSITE_006,Z2G,REJECT_COMPOSITE,Z2GL46NB,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,344,0.73,-0.686,27.035,Z2G_analytics.docx,Composite rule seed from Z2G_analytics.docx
Z2G_SP500_SEQ4_001,Z2G,SEQ4,T3|Z5|Z2G|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,49,6.256,6.808,4.082,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T3|Z5|Z2G; final = Z2G.
Z2G_SP500_SEQ4_002,Z2G,SEQ4,T4|Z5|Z2G|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,33,5.757,5.972,6.061,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T4|Z5|Z2G; final = Z2G.
Z2G_SP500_SEQ4_003,Z2G,SEQ4,Z2G|Z2G|Z11|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,26,6.175,5.818,3.846,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2G|Z11; final = Z2G.
Z2G_SP500_SEQ4_004,Z2G,SEQ4,T2G|Z3|Z11|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,20,3.502,4.868,10.0,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z3|Z11; final = Z2G.
Z2G_SP500_SEQ4_005,Z2G,SEQ4,T1G|T2G|Z1G|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,28,5.113,4.668,10.714,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1G|T2G|Z1G; final = Z2G.
Z2G_SP500_SEQ4_006,Z2G,SEQ4,T2G|T6|Z1G|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,31,3.419,4.641,6.452,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|T6|Z1G; final = Z2G.
Z2G_SP500_SEQ4_007,Z2G,SEQ4,Z1G|Z11|Z2G|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,20,5.062,4.504,5.0,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z1G|Z11|Z2G; final = Z2G.
Z2G_SP500_SEQ4_008,Z2G,SEQ4,Z9|T3|Z5|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,27,5.552,4.365,0.0,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z9|T3|Z5; final = Z2G.
Z2G_SP500_SEQ4_009,Z2G,SEQ4,Z2G|T1G|Z1G|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,24,2.208,3.807,8.333,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|T1G|Z1G; final = Z2G.
Z2G_SP500_SEQ4_010,Z2G,SEQ4,T9|Z1G|Z2|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,24,4.127,3.674,12.5,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T9|Z1G|Z2; final = Z2G.
Z2G_SP500_SEQ4_011,Z2G,SEQ4,Z3|T4|Z9|Z2G,SP500,STRONG,PULLBACK_READY_A,PULLBACK_SETUP,STRONG,65,Strong pullback/absorption setup; wait for T confirmation unless scanner rule promotes.,25,4.217,3.527,8.0,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z3|T4|Z9; final = Z2G.
Z2G_SP500_SEQ4_012,Z2G,SEQ4,T3|T2|Z5|Z2G,SP500,GOOD,PULLBACK_READY_B,PULLBACK_SETUP,GOOD,50,Pullback/absorption setup; wait for T confirmation.,24,6.179,3.505,20.833,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T3|T2|Z5; final = Z2G.
Z2G_SP500_REJECT_SEQ4_001,Z2G,REJECT_SEQ4,T1|Z9|Z2|Z2G,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,24,-2.023,-3.035,25.0,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|Z9|Z2; final = Z2G.
Z2G_SP500_REJECT_SEQ4_002,Z2G,REJECT_SEQ4,T3|T2|Z3|Z2G,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,25,-0.216,-2.766,20.0,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T3|T2|Z3; final = Z2G.
Z2G_SP500_REJECT_SEQ4_003,Z2G,REJECT_SEQ4,Z1|T9|Z1G|Z2G,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,21,-1.993,-2.318,23.81,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z1|T9|Z1G; final = Z2G.
Z2G_SP500_REJECT_SEQ4_004,Z2G,REJECT_SEQ4,Z5|Z2G|Z11|Z2G,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,20,-0.16,-1.957,20.0,Z2G_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z5|Z2G|Z11; final = Z2G.
